id,order_id,date,quantity,product_id,product_name,products_unit,products_price,supplier_id,suppliers_name,suppliers_contact,suppliers_address,suppliers_city,suppliers_postal_code,suppliers_country,suppliers_phone,category_id,categories_name,categories_description,customer_id,customers_name,customers_contact,customer_address,customers_city,customers_postal_code,customers_country,employee_id,employees_last_name,employees_first_name,employees_birthdate,employees_photo,employees_notes,shipper_id,shippers_name,shippers_phone
311,10363,1996-11-26,12,76,Lakkalikoori,"500 ml",18,23,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",17,"Drachenblut Delikatessend","Sven Ottlieb","Walserweg 21",Aachen,52066,Germany,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931"
315,10366,1996-11-28,5,65,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",29,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
316,10366,1996-11-28,5,77,"Original Frankfurter grune Sosse","12 boxes",13,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",29,"Galeria del gastronomo","Eduardo Saavedra","Rambla de Cataluna, 23",Barcelona,08022,Spain,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
317,10367,1996-11-28,36,34,"Sasquatch Ale","24 - 12 oz bottles",14,16,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931"
318,10367,1996-11-28,18,54,Tourtiere,"16 pies",7.45,25,"Ma Maison","Jean-Guy Lauzon","2960 Rue St. Laurent",Montreal,"H1J 1C3",Canada,"(514) 555-9022",6,Meat/Poultry,"Prepared meats",83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931"
319,10367,1996-11-28,15,65,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931"
320,10367,1996-11-28,7,77,"Original Frankfurter grune Sosse","12 boxes",13,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",83,Vaffeljernet,"Palle Ibsen","Smagsloget 45",arhus,8200,Denmark,7,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.",3,"Federal Shipping","(503) 555-9931"
325,10369,1996-12-02,20,29,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",6,Meat/Poultry,"Prepared meats",75,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
326,10369,1996-12-02,18,56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",75,"Split Rail Beer & Ale","Art Braunschweiger","P.O. Box 555",Lander,82520,USA,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",2,"United Package","(503) 555-3199"
327,10370,1996-12-03,15,1,Chais,"10 boxes x 20 bags",18,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",14,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199"
328,10370,1996-12-03,30,64,"Wimmers gute Semmelknodel","20 bags x 4 pieces",33.25,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",5,Grains/Cereals,"Breads, crackers, pasta, and cereal",14,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199"
329,10370,1996-12-03,20,74,"Longlife Tofu","5 kg pkg.",10,4,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",7,Produce,"Dried fruit and bean curd",14,"Chop-suey Chinese","Yang Wang","Hauptstr. 29",Bern,3012,Switzerland,6,Suyama,Michael,1963-07-02,EmpID6.pic,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",2,"United Package","(503) 555-3199"
331,10372,1996-12-04,12,20,"Sir Rodneys Marmalade","30 gift boxes",81,8,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",3,Confections,"Desserts, candies, and sweet breads",62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199"
332,10372,1996-12-04,40,38,"Cote de Blaye","12 - 75 cl bottles",263.5,18,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199"
333,10372,1996-12-04,70,60,"Camembert Pierrot","15 - 300 g rounds",34,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,4,"Dairy Products",Cheeses,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199"
334,10372,1996-12-04,42,72,"Mozzarella di Giovanni","24 - 200 g pkgs.",34.8,14,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323",4,"Dairy Products",Cheeses,62,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",2,"United Package","(503) 555-3199"
335,10373,1996-12-05,80,58,"Escargots de Bourgogne","24 pieces",13.25,27,"Escargots Nouveaux","Marie Delamare","22, rue H. Voiron",Montceau,71300,France,85.57.00.07,8,Seafood,"Seaweed and fish",37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931"
336,10373,1996-12-05,50,71,Flotemysost,"10 - 500 g pkgs.",21.5,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,4,"Dairy Products",Cheeses,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",3,"Federal Shipping","(503) 555-9931"
344,10378,1996-12-10,6,71,Flotemysost,"10 - 500 g pkgs.",21.5,15,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,4,"Dairy Products",Cheeses,24,"Folk och fa HB","Maria Larsson","akergatan 24",Bracke,"S-844 67",Sweden,5,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.",3,"Federal Shipping","(503) 555-9931"
348,10380,1996-12-12,18,30,"Nord-Ost Matjeshering","10 - 200 g glasses",25.89,13,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",Cuxhaven,27478,Germany,"(04721) 8713",8,Seafood,"Seaweed and fish",37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931"
349,10380,1996-12-12,20,53,"Perth Pasties","48 pieces",32.8,24,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",6,Meat/Poultry,"Prepared meats",37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931"
350,10380,1996-12-12,6,60,"Camembert Pierrot","15 - 300 g rounds",34,28,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,4,"Dairy Products",Cheeses,37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931"
351,10380,1996-12-12,30,70,"Outback Lager","24 - 355 ml bottles",15,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",1,Beverages,"Soft drinks, coffees, teas, beers, and ales",37,"Hungry Owl All-Night Grocers","Patricia McKenna","8 Johnstown Road",Cork,,Ireland,8,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.",3,"Federal Shipping","(503) 555-9931"
353,10382,1996-12-13,32,5,"Chef Antons Gumbo Mix","36 boxes",21.35,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
354,10382,1996-12-13,9,18,"Carnarvon Tigers","16 kg pkg.",62.5,7,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",8,Seafood,"Seaweed and fish",20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
355,10382,1996-12-13,14,29,"Thuringer Rostbratwurst","50 bags x 30 sausgs.",123.79,12,"Plutzer Lebensmittelgrossmarkte AG","Martin Bein","Bogenallee 51",Frankfurt,60439,Germany,"(069) 992755",6,Meat/Poultry,"Prepared meats",20,"Ernst Handel","Roland Mendel","Kirchgasse 6",Graz,8010,Austria,4,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.",1,"Speedy Express","(503) 555-9831"
